latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness,cluster_label
-11.02984,-45.97178,342.52,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.79,9.97,D,342.52,6
-11.02946,-45.94579,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,319.98,21.86,D,367.0,6
-11.02892,-45.94213,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,318.87,7.74,D,367.0,6
-11.02838,-45.93847,354.05,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.43,7.74,D,354.05,6
-11.02359,-52.04867,343.67,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,304.63,9.25,D,343.67,6
-11.01473,-46.03347,347.1,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.39,3.4,D,347.1,6
-11.01419,-46.02984,345.65,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.8,3.4,D,345.65,6
-11.01366,-46.0262,344.41,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.06,3.92,D,344.41,6
-11.01313,-46.02258,351.26,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.33,3.92,D,351.26,6
-11.01284,-52.04001,345.08,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.82,11.65,D,345.08,6
-11.00874,-52.04558,346.45,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.86,11.65,D,346.45,6
-11.00868,-46.01583,346.43,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.59,7.42,D,346.43,6
-11.0081,-52.0406,343.29,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.47,11.65,D,343.29,6
-11.00461,-52.051,347.03,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.93,14.03,D,347.03,6
-11.004,-52.0462,353.16,0.55,0.51,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.4,53.9,D,353.16,6
-10.98089,-45.97575,354.42,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,319.58,7.05,D,354.42,3
-10.98035,-45.97211,348.22,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,319.0,6.88,D,348.22,3
-10.97875,-49.72198,347.02,0.39,0.44,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.87,42.51,D,347.02,3
-10.97825,-49.71841,345.46,0.39,0.44,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.21,42.51,D,345.46,3
-10.9742,-49.71898,367.0,0.39,0.44,2025-09-07,1635,N,VIIRS,80,2.0NRT,314.18,42.51,D,367.0,3
-10.97371,-49.71541,350.21,0.39,0.44,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.45,43.73,D,350.21,3
-10.97286,-42.93592,341.7,0.41,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.55,3.93,D,341.7,3
-10.93163,-49.41402,346.35,0.56,0.43,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.23,23.75,D,346.35,3
-10.89262,-55.72772,333.79,0.48,0.65,2025-09-07,1635,N,VIIRS,60,2.0NRT,296.56,13.35,D,333.79,3
-10.89211,-55.72327,367.0,0.48,0.65,2025-09-07,1635,N,VIIRS,80,2.0NRT,305.76,20.78,D,367.0,3
-10.89164,-55.72665,367.0,0.48,0.65,2025-09-07,1635,N,VIIRS,80,2.0NRT,299.15,19.3,D,367.0,3
-10.89159,-55.71877,352.49,0.48,0.65,2025-09-07,1635,N,VIIRS,60,2.0NRT,293.44,20.78,D,352.49,3
-10.8911,-55.72219,367.0,0.48,0.65,2025-09-07,1635,N,VIIRS,80,2.0NRT,304.48,39.71,D,367.0,3
-10.87614,-47.26802,344.7,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.05,4.1,D,344.7,3
-10.87261,-47.26853,354.5,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.26,11.81,D,354.5,3
-10.83543,-47.25753,343.32,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.52,5.98,D,343.32,3
-10.82024,-47.73662,345.04,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.22,3.44,D,345.04,3
-10.81866,-47.73608,367.0,0.45,0.39,2025-09-07,1635,N,VIIRS,80,2.0NRT,307.63,11.66,D,367.0,3
-10.8143,-47.26074,343.36,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.21,11.7,D,343.36,3
-10.81078,-47.26127,347.09,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.65,11.7,D,347.09,3
-10.80853,-47.74223,355.16,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.71,17.84,D,355.16,3
-10.80792,-47.73804,354.88,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,322.14,24.55,D,354.88,3
-10.80731,-47.73381,345.75,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.59,24.55,D,345.75,3
-10.80493,-47.74276,353.95,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.56,23.83,D,353.95,3
-10.80014,-47.76057,346.92,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.62,33.39,D,346.92,3
-10.79593,-47.75688,341.3,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.09,14.02,D,341.3,3
-10.79473,-47.7741,341.19,0.46,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.59,6.14,D,341.19,3
-10.79322,-48.27692,345.04,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.64,6.96,D,345.04,3
-10.79259,-48.27257,350.18,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.06,14.2,D,350.18,3
-10.79171,-46.00882,344.13,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.13,4.35,D,344.13,3
-10.79108,-47.72325,343.57,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.76,4.42,D,343.57,3
-10.7907,-48.27384,354.21,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.5,16.86,D,354.21,3
-10.7901,-48.26945,349.8,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.15,16.86,D,349.8,3
-10.78824,-48.2686,345.39,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.12,3.6,D,345.39,3
-10.78794,-49.71633,356.32,0.39,0.44,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.45,11.48,D,356.32,3
-10.78438,-49.72045,349.41,0.39,0.44,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.52,11.48,D,349.41,3
-10.78422,-46.01331,349.45,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.92,6.69,D,349.45,3
-10.78391,-47.72446,349.78,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.2,4.69,D,349.78,3
-10.78332,-47.74587,340.47,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.18,3.55,D,340.47,3
-10.78273,-47.74177,345.41,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.81,5.99,D,345.41,3
-10.78214,-47.73765,351.15,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.76,5.99,D,351.15,3
-10.78094,-47.72933,338.0,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.83,5.41,D,338.0,3
-10.78084,-46.01382,348.09,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.27,31.27,D,348.09,3
-10.77973,-47.74647,338.0,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.26,3.55,D,338.0,3
-10.77734,-46.03666,344.38,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.95,6.7,D,344.38,3
-10.77517,-46.0221,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,334.79,89.61,D,367.0,3
-10.77505,-46.04442,355.55,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,318.83,29.12,D,355.55,3
-10.77463,-46.01846,337.97,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.88,11.49,D,337.97,3
-10.77451,-46.04079,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,317.46,6.7,D,367.0,3
-10.77396,-46.03717,354.05,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.69,6.7,D,354.05,3
-10.77288,-46.02989,351.72,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.81,30.14,D,351.72,3
-10.77275,-46.05221,340.79,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.76,86.41,D,340.79,3
-10.77221,-46.04856,354.79,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,324.81,25.79,D,354.79,3
-10.77167,-46.04493,349.63,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.89,25.79,D,349.63,3
-10.77059,-46.03767,352.15,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,320.02,85.79,D,352.15,3
-10.77004,-46.03403,353.46,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,323.02,16.72,D,353.46,3
-10.7695,-46.03039,338.95,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.02,16.72,D,338.95,3
-10.76937,-46.05271,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,347.66,86.41,D,367.0,3
-10.7683,-47.76947,355.09,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.34,68.1,D,355.09,3
-10.76828,-46.04543,356.07,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,318.53,25.79,D,356.07,3
-10.76775,-46.0418,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,338.15,85.79,D,367.0,3
-10.76721,-46.03818,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,339.2,85.79,D,367.0,3
-10.76667,-46.03454,341.05,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.42,16.72,D,341.05,3
-10.76599,-46.05321,353.03,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.06,42.89,D,353.03,3
-10.76545,-46.04956,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,311.13,12.5,D,367.0,3
-10.76491,-46.04593,349.6,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.6,12.5,D,349.6,3
-10.76437,-46.0423,339.01,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.03,3.83,D,339.01,3
-10.75939,-47.73276,347.78,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.45,9.11,D,347.78,3
-10.75697,-48.58528,347.34,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.63,11.53,D,347.34,3
-10.75338,-47.74213,336.41,0.45,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,304.28,2.26,D,336.41,3
-10.7532,-48.58578,347.08,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.7,11.53,D,347.08,3
-10.7438,-48.60106,341.36,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.33,11.3,D,341.36,3
-10.74316,-48.59641,356.49,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.87,11.3,D,356.49,3
-10.74002,-48.60155,367.0,0.5,0.41,2025-09-07,1635,N,VIIRS,80,2.0NRT,316.77,11.3,D,367.0,3
-10.73937,-48.59683,340.93,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.31,11.3,D,340.93,3
-10.73863,-46.33809,348.12,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.11,5.17,D,348.12,3
-10.73625,-48.60207,353.27,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.14,22.87,D,353.27,3
-10.73572,-48.60044,349.89,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.2,16.57,D,349.89,3
-10.72978,-47.94143,343.2,0.46,0.39,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.11,5.16,D,343.2,3
-10.72704,-46.07019,338.34,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.02,5.24,D,338.34,3
-10.7265,-46.06656,346.1,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.74,5.24,D,346.1,3
-10.72473,-46.07798,343.12,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.67,4.91,D,343.12,3
-10.7242,-46.07434,353.13,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.09,4.91,D,353.13,3
-10.72366,-46.07071,351.89,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.43,5.24,D,351.89,3
-10.72297,-46.08943,337.8,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.25,6.51,D,337.8,3
-10.72259,-46.06343,352.05,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,318.53,14.09,D,352.05,3
-10.72171,-48.58001,343.25,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.36,6.84,D,343.25,3
-10.72103,-48.57847,340.16,0.5,0.41,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.23,8.78,D,340.16,3
-10.72066,-46.09723,343.05,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.79,3.44,D,343.05,3
-10.72012,-46.0936,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,311.78,6.51,D,367.0,3
-10.71921,-46.06394,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,340.86,73.75,D,367.0,3
-10.71781,-46.1014,347.35,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.22,8.76,D,347.35,3
-10.71744,-46.07538,344.21,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.19,10.25,D,344.21,3
-10.71728,-46.09776,349.3,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.46,8.76,D,349.3,3
-10.71674,-46.09412,335.19,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.04,4.43,D,335.19,3
-10.71636,-46.06809,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,340.5,64.1,D,367.0,3
-10.71583,-46.06445,341.51,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.01,73.75,D,341.51,3
-10.71497,-46.10557,335.02,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,302.41,1.94,D,335.02,3
-10.7146,-46.07953,349.31,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,317.65,112.14,D,349.31,3
-10.71443,-46.10192,351.02,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.75,8.76,D,351.02,3
-10.7139,-46.09828,348.84,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.47,8.76,D,348.84,3
-10.71352,-46.07225,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,365.27,107.44,D,367.0,3
-10.71336,-46.09463,341.16,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.5,4.43,D,341.16,3
-10.71299,-46.0686,339.74,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,305.15,107.44,D,339.74,3
-10.71282,-46.09098,342.88,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.18,4.43,D,342.88,3
-10.71229,-46.08734,344.16,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.14,17.1,D,344.16,3
-10.71175,-46.08369,354.21,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,317.93,17.1,D,354.21,3
-10.71121,-46.08004,347.14,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,318.65,112.14,D,347.14,3
-10.71105,-46.10244,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,320.77,107.3,D,367.0,3
-10.71051,-46.09879,356.01,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.67,107.3,D,356.01,3
-10.71014,-46.07275,334.23,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,303.29,107.44,D,334.23,3
-10.70998,-46.09514,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,336.42,57.73,D,367.0,3
-10.70891,-46.08784,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,309.32,12.5,D,367.0,3
-10.70837,-46.08419,340.13,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,302.41,12.5,D,340.13,3
-10.70713,-46.0993,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,345.71,107.3,D,367.0,3
-10.70659,-46.09564,345.62,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.51,57.73,D,345.62,3
-10.70606,-46.09199,338.86,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,301.99,57.73,D,338.86,3
-10.47181,-53.61464,357.17,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.97,22.95,D,357.17,3
-10.47141,-53.61144,334.77,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,299.17,18.29,D,334.77,3
-10.47101,-53.60824,350.37,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,300.07,18.29,D,350.37,3
-10.4706,-53.60505,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,311.72,67.17,D,367.0,3
-10.46659,-53.61538,351.51,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,303.49,7.06,D,351.51,3
-10.46618,-53.61218,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,304.82,9.35,D,367.0,3
-10.46578,-53.60898,354.27,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,302.83,9.35,D,354.27,3
-10.46538,-53.60577,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,309.66,9.54,D,367.0,3
-10.46498,-53.60261,357.11,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.22,9.54,D,357.11,3
-10.46459,-53.59949,345.71,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.17,6.34,D,345.71,3
-10.4642,-53.59637,335.91,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.66,6.34,D,335.91,3
-10.46295,-53.62883,349.03,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,300.81,7.97,D,349.03,3
-10.46136,-53.61612,335.45,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,300.86,7.06,D,335.45,3
-10.46056,-53.60973,337.98,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,304.64,9.35,D,337.98,3
-10.46016,-53.60653,343.03,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.64,9.54,D,343.03,3
-10.45976,-53.60336,353.08,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.79,9.54,D,353.08,3
-10.45938,-53.60024,344.31,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.74,6.34,D,344.31,3
-10.45899,-53.59714,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,309.91,6.34,D,367.0,3
-10.45812,-53.63279,341.78,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,293.77,5.31,D,341.78,3
-10.45773,-53.6296,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,297.95,5.31,D,367.0,3
-10.45495,-53.60731,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,304.77,10.11,D,367.0,3
-10.45455,-53.60413,347.46,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.32,10.11,D,347.46,3
-10.45416,-53.60102,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,311.71,11.26,D,367.0,3
-10.45377,-53.59792,337.84,0.34,0.56,2025-09-07,1635,N,VIIRS,60,2.0NRT,304.99,11.26,D,337.84,3
-10.44973,-53.60809,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,300.72,10.11,D,367.0,3
-10.44934,-53.60492,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,302.61,10.11,D,367.0,3
-10.44895,-53.60179,367.0,0.34,0.56,2025-09-07,1635,N,VIIRS,80,2.0NRT,301.43,11.26,D,367.0,3
-10.43495,-42.53661,335.52,0.42,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.34,5.67,D,335.52,3
-10.41624,-50.49612,350.21,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.78,48.65,D,350.21,3
-10.4157,-50.49219,341.32,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,305.79,12.04,D,341.32,3
-10.40774,-42.72242,339.18,0.42,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.94,3.48,D,339.18,3
-10.37237,-50.55421,337.52,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,304.99,8.59,D,337.52,3
-10.35897,-46.45714,351.67,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.97,6.46,D,351.67,3
-10.35843,-46.45344,346.04,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.25,6.46,D,346.04,3
-10.35244,-43.45245,345.9,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.53,4.52,D,345.9,3
-10.33897,-46.39204,354.73,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.9,5.33,D,354.73,3
-10.33448,-46.38519,346.03,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.04,3.09,D,346.03,3
-10.31335,-46.33584,350.25,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.85,4.75,D,350.25,3
-10.24961,-50.56257,350.82,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.87,11.74,D,350.82,3
-10.24906,-50.55864,354.33,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.35,11.74,D,354.33,3
-10.24879,-50.56286,348.29,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,307.55,11.16,D,348.29,3
-10.24827,-50.55892,354.57,0.43,0.46,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.81,11.16,D,354.57,3
-10.20323,-42.486,345.26,0.43,0.38,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.55,7.0,D,345.26,3
-10.18643,-46.68066,343.53,0.41,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.04,3.81,D,343.53,3
-10.18355,-46.68492,367.0,0.41,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,360.51,159.31,D,367.0,3
-10.18301,-46.68118,342.51,0.41,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.38,8.05,D,342.51,3
-10.18068,-46.68918,335.38,0.41,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,306.94,159.31,D,335.38,3
-10.18059,-46.23605,350.13,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.55,5.35,D,350.13,3
-10.18013,-46.68545,352.37,0.41,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.4,159.31,D,352.37,3
-10.17667,-46.23291,347.98,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,317.29,6.47,D,347.98,3
-10.1751,-46.94118,351.57,0.42,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,317.17,9.14,D,351.57,3
-10.17382,-46.23706,354.85,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.42,6.47,D,354.85,3
-10.1729,-46.23739,351.57,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.47,9.69,D,351.57,3
-10.17235,-46.23375,349.22,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.02,9.69,D,349.22,9
-10.1712,-46.94964,345.99,0.42,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.02,4.23,D,345.99,3
-10.16843,-46.23063,345.15,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.82,9.21,D,345.15,3
-10.16734,-46.22334,354.82,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,316.85,9.54,D,354.82,3
-10.15788,-48.34002,349.59,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.49,10.54,D,349.59,3
-10.15554,-48.33862,343.01,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.84,30.43,D,343.01,3
-10.15419,-48.34058,355.76,0.48,0.4,2025-09-07,1635,N,VIIRS,60,2.0NRT,312.49,27.15,D,355.76,3
-10.14314,-46.22336,351.1,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,315.15,7.72,D,351.1,3
-10.13721,-46.18352,350.6,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.48,5.0,D,350.6,3
-10.13668,-46.17995,347.35,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,308.99,5.0,D,347.35,3
-10.13614,-46.17634,352.47,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.84,4.72,D,352.47,3
-10.1356,-46.1727,338.06,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.05,4.72,D,338.06,3
-10.13436,-46.18759,356.07,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,318.31,43.45,D,356.07,3
-10.13383,-46.18402,335.82,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,309.72,5.0,D,335.82,3
-10.13277,-46.17687,342.21,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.55,4.72,D,342.21,3
-10.13223,-46.17324,347.66,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.24,4.72,D,347.66,3
-10.13169,-46.1696,343.14,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,311.96,6.92,D,343.14,3
-10.13098,-46.18808,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,365.03,219.91,D,367.0,6
-10.13045,-46.18452,367.0,0.4,0.37,2025-09-07,1635,N,VIIRS,80,2.0NRT,317.07,16.26,D,367.0,3
-10.12993,-46.18098,344.73,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,310.45,16.26,D,344.73,3
-10.1294,-46.1774,342.86,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,313.39,6.82,D,342.86,3
-10.12886,-46.17378,348.45,0.4,0.37,2025-09-07,1635,N,VIIRS,60,2.0NRT,314.51,6.82,D,348.45,3
